No_of_wheels,Battery_Capacity,Vehicle_mass_kg,Driver_mass_kg,C_rr,Grade,area,air_density,radius_of_wheel,Gear_ratio,transmission_efficiency,motor_efficiency,Gross_vehivle_mass,g,motor_controller_efficiency,coefficient_of_drag,Distance_travel,Battery_Capacity_available
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6641.667,-1313349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6658.333,-1320007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6675,-1326682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6691.667,-1333374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6708.333,-1340082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6725,-1346807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6741.667,-1353549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6758.333,-1360307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6775,-1367082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6791.667,-1373874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6808.333,-1380682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6825,-1387507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6841.667,-1394349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6858.333,-1401207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6875,-1408082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6891.667,-1414974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6908.333,-1421882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6925,-1428807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6941.667,-1435749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6958.333,-1442707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6975,-1449682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,6991.667,-1456674.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7008.333,-1463682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7025,-1470707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7041.667,-1477749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7058.333,-1484807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7075,-1491882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7091.667,-1498974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7108.333,-1506082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7125,-1513207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7141.667,-1520349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7158.333,-1527507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7175,-1534682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7191.667,-1541874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7208.333,-1549082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7225,-1556307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7241.667,-1563549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7258.333,-1570807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7275,-1578082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7291.667,-1585374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7308.333,-1592682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7325,-1600007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7341.667,-1607349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7358.333,-1614707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7375,-1622082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7391.667,-1629474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7408.333,-1636882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7425,-1644307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7441.667,-1651749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7458.333,-1659207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7475,-1666682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7491.667,-1674174.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7508.333,-1681682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7525,-1689207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7541.667,-1696749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7558.333,-1704307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7575,-1711882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7591.667,-1719474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7608.333,-1727082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7625,-1734707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7641.667,-1742349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7658.333,-1750007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7675,-1757682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7691.667,-1765374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7708.333,-1773082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7725,-1780807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7741.667,-1788549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7758.333,-1796307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7775,-1804082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7791.667,-1811874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7808.333,-1819682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7825,-1827507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7841.667,-1835349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7858.333,-1843207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7875,-1851082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7891.667,-1858974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7908.333,-1866882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7925,-1874807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7941.667,-1882749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7958.333,-1890707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7975,-1898682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,7991.667,-1906674.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8008.333,-1914682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8025,-1922707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8041.667,-1930749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8058.333,-1938807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8075,-1946882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8091.667,-1954974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8108.333,-1963082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8125,-1971207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8141.667,-1979349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8158.333,-1987507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8175,-1995682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8191.667,-2003874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8208.333,-2012082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8225,-2020307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8241.667,-2028549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8258.333,-2036807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8275,-2045082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8291.667,-2053374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8308.333,-2061682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8325,-2070007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8341.667,-2078349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8358.333,-2086707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8375,-2095082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8391.667,-2103474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8408.333,-2111882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8425,-2120307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8441.667,-2128749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8458.333,-2137207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8475,-2145682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8491.667,-2154174.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8508.333,-2162682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8525,-2171207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8541.667,-2179749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8558.333,-2188307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8575,-2196882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8591.667,-2205474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8608.333,-2214082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8625,-2222707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8641.667,-2231349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8658.333,-2240007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8675,-2248682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8691.667,-2257374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8708.333,-2266082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8725,-2274807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8741.667,-2283549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8758.333,-2292307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8775,-2301082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8791.667,-2309874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8808.333,-2318682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8825,-2327507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8841.667,-2336349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8858.333,-2345207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8875,-2354082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8891.667,-2362974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8908.333,-2371882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8925,-2380807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8941.667,-2389749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8958.333,-2398707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8975,-2407682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,8991.667,-2416674.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9008.333,-2425682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9025,-2434707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9041.667,-2443749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9058.333,-2452807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9075,-2461882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9091.667,-2470974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9108.333,-2480082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9125,-2489207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9141.667,-2498349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9158.333,-2507507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9175,-2516682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9191.667,-2525874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9208.333,-2535082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9225,-2544307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9241.667,-2553549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9258.333,-2562807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9275,-2572082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9291.667,-2581374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9308.333,-2590682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9325,-2600007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9341.667,-2609349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9358.333,-2618707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9375,-2628082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9391.667,-2637474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9408.333,-2646882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9425,-2656307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9441.667,-2665749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9458.333,-2675207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9475,-2684682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9491.667,-2694174.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9508.333,-2703682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9525,-2713207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9541.667,-2722749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9558.333,-2732307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9575,-2741882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9591.667,-2751474.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9608.333,-2761082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9625,-2770707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9641.667,-2780349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9658.333,-2790007.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9675,-2799682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9691.667,-2809374.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9708.333,-2819082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9725,-2828807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9741.667,-2838549.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9758.333,-2848307.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9775,-2858082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9791.667,-2867874.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9808.333,-2877682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9825,-2887507.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9841.667,-2897349.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9858.333,-2907207.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9875,-2917082.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9891.667,-2926974.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9908.333,-2936882.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9925,-2946807.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9941.667,-2956749.445
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9958.333,-2966707.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9975,-2976682.778
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,9991.667,-2986674.445
